정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_km
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,15,CAB285000104,천안시 꽃밭,0.904198371376538
36.8187607,127.1556582,CAB285000685,종합터미널,685,16,CAB285000104,편의시설지원센터,0.9397525654260679
36.819457,127.159662,CAB285000706,나은필병원(대림한숲아파트),706,17,CAB285000104,편의시설지원센터,1.0633088834375743
36.82281464,127.16334408,CAB285001061,도솔광장,1061,18,CAB285000104,천안시 꽃밭,1.3438404388990726
36.82824318,127.16770155,CAB285000643,천안톨게이트,643,19,CAB285000104,천안시 꽃밭,1.7310177832507299
36.83428295,127.17395407,CAB285001052,상명대학교,1052,20,CAB285000104,천안시 꽃밭,2.465670462809328
36.83703799,127.17435407,CAB285001595,단국대치대병원,1595,21,CAB285000104,천안시 꽃밭,2.63485787092926
36.84147798,127.17506574,CAB285000639,단국대학교병원,639,22,CAB285000104,천안시 꽃밭,2.9599946758183586
36.84674964,127.18059575,CAB285000637,오승빌라,637,23,CAB285000104,천안시 꽃밭,3.7103036598280434
36.8500119,127.1829356,CAB285000635,성거육영아파트,635,24,CAB285000104,천안시 꽃밭,4.105122075645086
36.85371298,127.18424407,CAB285000632,망향의동산,632,25,CAB285000104,천안시 꽃밭,4.472326302738671
36.8557213,127.18476575,CAB285000630,오성원룸,630,26,CAB285000104,천안시 꽃밭,4.664301378938608
36.85866796,127.18757408,CAB285000628,석교1리(궝말),628,27,CAB285000104,드림파워텍,4.9798295366527565
36.8616764,127.1913205,CAB285071432,송남리,2374,28,CAB285000104,드림파워텍,4.853010206708244
36.86587799,127.19450907,CAB285000561,남창마을,561,29,CAB285000104,드림파워텍,4.634633956794595
36.8680777,127.1972916,CAB285071612,북천안자이포레스트,71612,30,CAB285000104,드림파워텍,4.608767945559925
36.8692463,127.19904907,CAB285000563,충남예술고등학교,563,31,CAB285000104,드림파워텍,4.623220034218181
36.87141168,127.20050683,CAB285001251,성거도서관,1251,32,CAB285000104,드림파워텍,4.552503006726453
36.8744186,127.2019489,CAB285001647,천흥리,1647,33,CAB285000104,드림파워텍,4.438897459932363
36.8787463,127.20440573,CAB285001474,수청거리,1474,34,CAB285000104,드림파워텍,4.351657956567914
36.88042127,127.20590574,CAB285000566,아느칸빌아파트,566,35,CAB285000104,드림파워텍,4.3780003746722365
36.88340296,127.20664075,CAB285000568,천흥공단,568,36,CAB285000104,드림파워텍,4.295024866994028
36.88622874,127.20667823,CAB285000569,청호포도마을아파트,569,37,CAB285000104,드림파워텍,4.184412869366179
36.88888627,127.20827241,CAB285000571,오목리,571,38,CAB285000104,드림파워텍,4.233571135163064
36.89249631,127.21127241,CAB285001472,성거일반사업단지,1472,39,CAB285000104,드림파워텍,4.412573926645941
36.89614799,127.21410907,CAB285001469,수리고개,1469,40,CAB285000104,드림파워텍,4.620187357130352
36.9001955,127.2177355,CAB285001248,시장2리,1248,41,CAB285000104,드림파워텍,4.937597000097689
36.90369143,127.21926956,CAB285001247,신덕2리,1247,42,CAB285000104,드림파워텍,5.10215322973576
36.90906431,127.22078194,CAB285001246,효계리(동계리),1246,43,CAB285000104,드림파워텍,5.3333348373315586
36.91228605,127.22166088,CAB285000624,입장면행정복지센터,624,44,CAB285000104,드림파워텍,5.497675309215766
36.91489341,127.2224864,CAB285001245,입장사거리,1245,45,CAB285000104,드림파워텍,5.6542414713389215
36.9153177,127.22319224,CAB285000592,입장,592,46,CAB285000104,드림파워텍,5.728843091174474
36.9148108,127.22930386,CAB285001826,입장회차지,1826,47,CAB285000104,드림파워텍,6.228834758349236
36.91496075,127.22940993,CAB285001827,입장(회차지),1827,1,CAB285000105,드림파워텍,6.242694136907165
36.91554103,127.22352206,CAB285000591,입장,591,2,CAB285000105,드림파워텍,5.764646974763531
36.91465331,127.22216316,CAB285000623,입장양진유통,623,3,CAB285000105,드림파워텍,5.618495224380512
36.91216391,127.22145656,CAB285000625,초원아파트,625,4,CAB285000105,드림파워텍,5.476469795585104
36.90889432,127.22056252,CAB285000626,효계리(동계리),626,5,CAB285000105,드림파워텍,5.310197595625359
36.90376963,127.21910907,CAB285000627,신덕2리,627,6,CAB285000105,드림파워텍,5.088941679101303
36.90007294,127.2172124,CAB285000572,시장2리,572,7,CAB285000105,드림파워텍,4.890642870514633
36.89567465,127.21340241,CAB285001470,수리고개,1470,8,CAB285000105,드림파워텍,4.560934249403858
36.8920896,127.21060907,CAB285001471,성거일반사업단지,1471,9,CAB285000105,드림파워텍,4.361595674827008
